;Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);QTD. DE HORAS DE FRIO (< 7.2°C), DIARIA (MAIO - AGOSTO);QTD. DE HORAS TEMP. IDEAL (18°C - 23 C°), DIARIA (SETEMBRO - ABRIL);QTD. DE HORAS TEMP. PREJUDICIAL (> 27 C°), DIARIA (SETEMBRO - ABRIL);PRECIPITACAO TOTAL, DIARIO (AUT)(mm) (SETEMBRO - ABRIL);SAFRA
208;2009-11-25;0.4;902.6;18.8;24.7;20.5;18.2;90.5;74.0;8.4;3.0;0;21;0;0.4;2010
209;2009-11-26;3.2;903.4;18.4;28.0;21.7;17.4;82.9;55.0;12.1;3.6;0;14;2;3.2;2010
210;2009-11-27;0.0;902.5;17.8;29.3;21.4;17.1;82.0;48.0;9.7;2.8;0;11;3;0.0;2010
211;2009-11-28;25.2;899.9;18.0;26.4;19.9;17.5;89.4;68.0;11.0;3.3;0;19;0;25.2;2010
212;2009-11-29;0.0;899.8;15.5;30.0;21.9;14.8;70.3;38.0;8.3;2.2;0;2;7;0.0;2010
213;2009-11-30;0.0;899.7;17.5;24.3;19.5;18.7;88.7;60.0;11.2;3.5;0;20;0;0.0;2010
214;2009-12-01;4.6;902.1;16.7;27.2;20.2;16.1;81.9;55.0;6.4;2.1;0;6;0;4.6;2010
215;2009-12-02;0.0;900.4;16.8;26.5;19.2;16.0;87.5;63.0;17.3;5.3;0;6;0;0.0;2010
216;2009-12-03;22.0;901.7;13.8;24.7;19.1;15.9;74.5;36.0;10.0;2.9;0;8;0;22.0;2010
217;2009-12-04;0.0;904.9;11.6;22.1;16.1;12.2;76.8;47.0;8.6;2.3;0;7;0;0.0;2010
218;2009-12-05;0.0;904.1;11.8;24.1;16.5;10.6;75.0;51.0;12.7;5.8;0;9;0;0.0;2010
219;2009-12-06;0.0;903.6;14.4;26.0;18.8;13.8;77.0;49.0;11.5;4.3;0;5;0;0.0;2010
220;2009-12-07;2.4;903.9;15.4;22.7;18.1;15.2;85.0;58.0;9.5;2.9;0;10;0;2.4;2010
221;2009-12-08;0.2;905.3;14.4;24.3;17.8;14.8;81.6;60.0;9.7;3.0;0;8;0;0.2;2010
222;2009-12-09;0.0;906.1;15.3;25.5;18.5;14.2;82.2;58.0;9.8;4.2;0;7;0;0.0;2010
223;2009-12-10;0.4;906.4;16.5;25.8;19.5;16.1;84.0;54.0;8.6;3.5;0;10;0;0.4;2010
224;2009-12-11;5.6;903.8;17.0;24.0;19.9;17.2;84.2;67.0;11.2;5.5;0;17;0;5.6;2010
225;2009-12-12;36.0;897.7;16.0;20.7;17.2;17.3;93.1;82.0;13.3;4.5;0;15;0;36.0;2010
226;2009-12-13;5.0;902.9;9.3;20.5;14.4;10.2;74.8;40.0;9.5;2.2;0;7;0;5.0;2010
227;2009-12-14;0.2;904.7;10.0;25.8;16.8;8.6;69.1;33.0;13.1;3.6;0;6;0;0.2;2010
228;2009-12-15;0.0;905.6;14.4;28.1;20.4;14.6;71.6;33.0;8.3;3.4;0;6;2;0.0;2010
229;2009-12-16;0.0;905.5;16.7;29.6;20.9;15.7;79.6;39.0;13.0;4.0;0;9;4;0.0;2010
230;2009-12-17;19.4;905.4;16.2;22.6;18.1;15.6;89.1;73.0;11.1;2.9;0;10;0;19.4;2010
231;2009-12-18;0.4;907.9;13.9;26.4;18.4;11.3;77.6;39.0;9.9;3.9;0;5;0;0.4;2010
232;2009-12-19;0.2;908.5;13.7;27.7;20.3;14.5;70.5;31.0;12.0;4.4;0;4;0;0.2;2010
233;2009-12-20;0.0;906.8;16.1;28.5;21.3;15.6;74.4;39.0;10.4;3.8;0;4;3;0.0;2010
234;2009-12-21;0.0;906.1;18.2;27.3;21.4;17.0;83.0;57.0;8.6;2.7;0;13;1;0.0;2010
235;2009-12-22;0.0;907.0;18.7;29.1;21.9;18.0;83.3;55.0;10.6;2.4;0;15;3;0.0;2010
236;2009-12-23;0.2;906.8;17.8;28.3;22.0;17.3;78.4;54.0;11.8;4.2;0;13;2;0.2;2010
237;2009-12-24;4.6;904.5;18.7;26.5;21.1;18.4;86.5;66.0;10.1;3.5;0;19;0;4.6;2010
238;2009-12-25;1.6;902.5;18.9;27.7;21.6;17.5;85.9;57.0;7.6;2.4;0;15;0;1.6;2010
239;2009-12-26;1.0;900.2;17.5;30.7;22.9;17.2;75.1;37.0;7.7;2.7;0;9;7;1.0;2010
240;2009-12-27;22.0;898.5;19.0;27.9;22.2;17.5;83.2;61.0;12.7;3.4;0;11;1;22.0;2010
241;2009-12-28;0.2;897.7;17.6;29.8;22.9;15.9;75.2;32.0;8.8;2.9;0;10;7;0.2;2010
242;2009-12-29;0.2;898.6;17.4;29.5;23.0;17.2;74.2;41.0;7.7;2.6;0;11;7;0.2;2010
243;2009-12-30;0.0;900.5;18.6;25.7;21.2;18.6;85.5;67.0;7.6;2.5;0;18;0;0.0;2010
244;2009-12-31;18.4;905.2;14.7;22.2;18.3;15.9;81.3;48.0;10.8;3.2;0;15;0;18.4;2010
245;2010-01-01;0.2;905.3;13.2;26.8;19.0;12.2;71.6;46.0;9.5;3.4;0;4;0;0.2;2010
246;2010-01-02;0.0;905.2;16.4;29.1;20.9;14.6;78.5;44.0;6.2;2.9;0;4;4;0.0;2010
247;2010-01-03;0.0;906.3;18.1;30.0;21.3;16.1;83.5;52.0;15.3;3.7;0;11;4;0.0;2010
248;2010-01-04;19.6;906.1;19.4;20.8;20.0;19.4;96.0;93.0;8.5;3.0;0;24;0;19.6;2010
249;2010-01-05;37.6;902.2;19.3;26.0;20.7;18.1;92.1;73.0;22.3;4.4;0;19;0;37.6;2010
250;2010-01-06;29.0;900.2;19.3;27.2;21.6;18.3;87.8;66.0;16.9;4.0;0;16;0;29.0;2010
251;2010-01-07;1.4;904.1;17.2;24.9;19.4;17.0;87.2;67.0;11.3;3.1;0;13;0;1.4;2010
252;2010-01-08;0.0;906.1;15.8;26.5;19.6;13.5;79.6;61.0;11.0;4.5;0;5;0;0.0;2010
253;2010-01-09;0.0;904.7;18.0;27.3;21.1;17.2;83.1;59.0;9.7;3.4;0;12;0;0.0;2010
254;2010-01-10;0.2;902.3;19.0;26.2;21.0;18.3;88.9;65.0;14.5;3.6;0;17;0;0.2;2010
255;2010-01-11;11.6;902.3;17.9;26.6;21.0;16.5;84.5;57.0;6.3;1.8;0;10;0;11.6;2010
256;2010-01-12;0.0;901.0;18.7;26.4;21.0;18.3;86.9;68.0;12.9;4.6;0;19;0;0.0;2010
257;2010-01-13;7.2;903.2;17.9;20.5;18.7;17.4;95.0;87.0;7.7;2.1;0;18;0;7.2;2010
258;2010-01-14;1.4;905.0;14.4;24.5;19.0;15.9;77.3;37.0;7.6;1.9;0;6;0;1.4;2010
259;2010-01-15;0.0;908.6;14.3;25.7;18.4;11.8;78.5;52.0;8.2;3.4;0;5;0;0.0;2010
260;2010-01-16;0.0;907.6;15.9;24.7;19.1;15.6;81.9;64.0;13.4;6.6;0;12;0;0.0;2010
261;2010-01-17;3.6;906.8;17.7;22.6;19.2;18.1;91.3;69.0;11.9;4.1;0;22;0;3.6;2010
262;2010-01-18;13.6;905.8;16.1;28.7;19.6;13.5;82.7;49.0;12.5;2.8;0;6;2;13.6;2010
263;2010-01-19;0.0;901.8;18.7;26.5;21.0;18.5;87.3;63.0;19.5;6.2;0;19;0;0.0;2010
264;2010-01-20;11.8;901.4;17.5;20.5;18.4;18.0;94.4;85.0;11.1;3.2;0;19;0;11.8;2010
265;2010-01-21;3.6;904.2;13.8;21.9;16.3;11.7;85.7;65.0;8.3;2.4;0;10;0;3.6;2010
266;2010-01-22;0.0;905.2;16.0;25.8;18.7;15.7;85.4;60.0;12.1;2.6;0;7;0;0.0;2010
267;2010-01-23;6.2;905.8;16.3;25.8;18.4;14.6;87.8;56.0;9.4;3.3;0;12;0;6.2;2010
268;2010-01-24;3.6;905.9;16.2;26.0;18.7;14.6;86.0;57.0;11.3;3.2;0;8;0;3.6;2010
269;2010-01-25;0.4;905.8;16.6;24.5;18.7;15.3;88.0;60.0;9.7;2.4;0;9;0;0.4;2010
270;2010-01-26;1.2;905.0;16.0;25.6;18.4;14.3;86.9;54.0;7.0;2.0;0;9;0;1.2;2010
271;2010-01-27;17.0;902.9;16.3;27.5;19.8;15.4;82.2;49.0;7.7;2.7;0;7;0;17.0;2010
272;2010-01-28;0.6;902.2;17.5;24.5;19.3;16.7;89.6;62.0;8.4;3.0;0;14;0;0.6;2010
273;2010-01-29;4.6;901.3;17.7;27.6;20.7;15.9;84.0;51.0;10.7;3.5;0;7;0;4.6;2010
274;2010-01-30;0.2;905.1;17.3;28.7;22.0;16.7;77.2;40.0;9.9;3.0;0;11;4;0.2;2010
275;2010-01-31;0.0;907.0;18.1;29.5;21.9;17.3;80.6;47.0;7.2;2.9;0;12;5;0.0;2010
276;2010-02-01;4.4;906.3;18.9;29.2;22.4;18.2;81.9;54.0;8.9;3.5;0;15;3;4.4;2010
277;2010-02-02;0.0;905.7;18.2;30.3;22.9;17.3;77.3;47.0;12.5;3.6;0;11;8;0.0;2010
278;2010-02-03;0.4;904.4;18.2;31.1;24.6;19.4;71.0;38.0;12.0;4.1;0;12;8;0.4;2010
279;2010-02-04;0.0;904.8;18.4;31.8;25.2;19.5;68.8;41.0;12.1;4.2;0;9;9;0.0;2010
280;2010-02-05;0.0;905.5;19.1;32.8;23.2;19.0;80.2;41.0;13.9;3.7;0;15;6;0.0;2010
281;2010-02-06;19.2;903.9;19.0;30.4;22.6;18.3;81.1;53.0;11.0;3.7;0;15;6;19.2;2010
282;2010-02-07;0.0;904.0;19.4;31.9;23.5;19.2;79.8;44.0;11.1;3.6;0;15;7;0.0;2010
283;2010-02-08;59.2;902.9;18.8;22.8;19.9;19.2;93.5;81.0;11.0;2.7;0;24;0;59.2;2010
284;2010-02-09;11.8;901.1;16.8;28.1;20.5;15.4;82.6;40.0;9.7;2.2;0;6;2;11.8;2010
285;2010-02-10;22.6;901.5;18.1;27.3;20.8;17.0;85.4;61.0;8.5;3.4;0;9;0;22.6;2010
286;2010-02-11;0.0;904.2;17.1;28.6;20.9;15.0;80.0;54.0;15.4;3.6;0;5;2;0.0;2010
287;2010-02-12;11.2;906.5;18.2;29.1;22.0;17.2;81.2;53.0;11.1;3.3;0;10;5;11.2;2010
288;2010-02-13;0.0;906.6;17.7;27.7;20.5;17.0;84.8;52.0;10.5;3.9;0;11;0;0.0;2010
289;2010-02-14;1.0;905.5;18.6;25.1;20.1;18.2;91.2;70.0;11.4;2.9;0;23;0;1.0;2010
290;2010-02-15;61.0;903.0;18.6;25.5;19.7;18.1;93.5;70.0;12.3;4.0;0;22;0;61.0;2010
291;2010-02-16;67.4;901.2;18.2;24.8;19.3;17.4;93.5;74.0;13.3;4.1;0;22;0;67.4;2010
292;2010-02-17;4.6;905.5;16.6;24.3;19.1;16.3;85.8;66.0;11.2;2.8;0;11;0;4.6;2010
293;2010-02-18;0.0;908.8;15.7;27.4;19.5;14.2;80.3;50.0;10.6;4.3;0;6;0;0.0;2010
294;2010-02-19;0.0;909.6;15.9;27.4;19.8;13.5;79.8;48.0;11.8;4.3;0;6;0;0.0;2010
295;2010-02-20;0.0;908.3;18.0;27.8;21.7;17.4;80.1;58.0;11.2;3.7;0;11;1;0.0;2010
296;2010-02-21;0.0;905.9;19.5;29.5;22.9;17.9;82.0;56.0;9.8;3.3;0;13;3;0.0;2010
297;2010-02-22;12.4;903.7;18.9;26.8;20.6;18.3;90.2;70.0;10.8;2.7;0;20;0;12.4;2010
298;2010-02-23;10.4;901.6;19.4;27.5;21.2;18.3;89.6;68.0;12.3;3.6;0;19;0;10.4;2010
299;2010-02-24;29.8;904.8;17.3;22.5;18.2;17.1;94.5;79.0;8.6;1.8;0;15;0;29.8;2010
300;2010-02-25;1.6;908.6;10.3;21.2;14.8;10.9;76.8;45.0;9.0;2.3;0;7;0;1.6;2010
301;2010-02-26;0.2;907.7;10.4;24.6;16.1;8.8;72.9;35.0;9.4;3.2;0;6;0;0.2;2010
302;2010-02-27;0.0;907.5;13.4;24.5;17.4;12.7;79.1;49.0;10.3;3.8;0;9;0;0.0;2010
303;2010-02-28;0.0;908.1;13.5;25.8;18.6;13.8;75.0;39.0;9.5;2.8;0;6;0;0.0;2010
304;2010-03-01;0.2;908.7;12.6;26.4;18.0;10.9;74.6;36.0;8.7;3.1;0;5;0;0.2;2010
305;2010-03-02;0.0;908.1;14.1;26.3;18.4;12.7;77.9;41.0;11.2;3.5;0;6;0;0.0;2010
306;2010-03-03;0.4;907.6;14.0;26.2;18.8;13.0;76.1;44.0;10.4;3.9;0;7;0;0.4;2010
307;2010-03-04;0.0;907.9;16.1;25.6;19.6;15.5;81.3;58.0;10.2;4.1;0;7;0;0.0;2010
308;2010-03-05;0.0;906.4;15.3;26.1;18.0;14.1;85.5;57.0;13.7;3.9;0;6;0;0.0;2010
309;2010-03-06;17.6;904.3;14.3;24.0;16.9;11.4;85.8;55.0;11.5;1.6;0;8;0;17.6;2010
310;2010-03-07;1.2;902.8;15.3;21.2;16.8;13.4;91.2;75.0;6.8;1.8;0;9;0;1.2;2010
311;2010-03-08;1.6;901.9;15.5;23.4;17.5;11.8;89.0;62.0;5.9;2.0;0;10;0;1.6;2010
312;2010-03-09;0.8;902.6;15.5;24.4;18.2;13.6;85.4;50.0;10.1;2.4;0;10;0;0.8;2010
313;2010-03-10;1.2;901.6;17.0;25.3;19.5;17.0;86.9;59.0;9.0;2.3;0;10;0;1.2;2010
314;2010-03-11;0.4;901.0;16.7;26.4;19.2;15.0;86.6;55.0;10.7;2.0;0;9;0;0.4;2010
315;2010-03-12;19.2;901.4;14.3;25.5;19.0;13.1;76.7;42.0;7.6;1.8;0;7;0;19.2;2010
316;2010-03-13;0.2;901.5;13.9;26.8;18.9;12.8;77.3;31.0;11.5;3.5;0;5;0;0.2;2010
317;2010-03-14;4.6;901.2;15.3;20.9;17.4;15.2;88.5;73.0;11.3;5.0;0;9;0;4.6;2010
318;2010-03-15;0.4;905.2;15.0;22.7;17.0;13.1;88.5;63.0;7.1;2.2;0;9;0;0.4;2010
319;2010-03-16;0.4;910.0;12.0;23.7;16.9;11.8;77.5;34.0;5.8;1.6;0;6;0;0.4;2010
320;2010-03-17;0.0;910.3;13.5;24.9;17.6;12.1;78.5;52.0;11.6;5.1;0;6;0;0.0;2010
321;2010-03-18;0.0;909.2;13.0;27.8;19.6;13.9;69.9;30.0;12.6;4.2;0;5;2;0.0;2010
322;2010-03-19;0.0;907.6;14.3;28.7;20.5;13.9;71.5;33.0;9.5;3.7;0;5;5;0.0;2010
323;2010-03-20;20.6;904.4;16.4;24.9;19.2;16.5;84.4;56.0;9.0;2.7;0;14;0;20.6;2010
324;2010-03-21;1.2;900.0;14.8;26.9;19.4;13.2;78.6;40.0;6.1;1.8;0;6;0;1.2;2010
325;2010-03-22;13.4;898.0;14.8;22.5;17.8;14.3;83.3;63.0;19.7;5.3;0;10;0;13.4;2010
326;2010-03-23;0.0;904.1;15.8;23.1;18.1;14.8;87.3;66.0;9.0;3.2;0;11;0;0.0;2010
327;2010-03-24;3.6;906.8;17.3;20.6;18.6;16.9;92.4;82.0;7.5;2.5;0;17;0;3.6;2010
328;2010-03-25;7.6;908.5;16.8;23.0;18.9;16.5;88.1;72.0;10.1;3.0;0;13;0;7.6;2010
329;2010-03-26;2.4;908.6;17.4;25.0;19.0;17.5;90.5;67.0;13.2;2.7;0;9;0;2.4;2010
330;2010-03-27;31.8;907.6;16.9;25.2;18.9;16.2;88.6;60.0;7.6;2.5;0;11;0;31.8;2010
331;2010-03-28;11.6;905.4;17.0;24.5;18.5;16.8;91.3;64.0;7.5;1.9;0;7;0;11.6;2010
332;2010-03-29;15.8;904.2;16.3;19.8;17.3;16.2;93.3;84.0;6.5;1.9;0;5;0;15.8;2010
333;2010-03-30;14.0;906.0;13.3;24.9;17.4;10.5;80.0;42.0;5.3;1.9;0;6;0;14.0;2010
334;2010-03-31;0.0;906.6;13.6;26.6;18.8;13.1;75.8;34.0;7.2;2.6;0;6;0;0.0;2010
335;2010-04-01;0.2;906.4;15.0;27.9;19.6;14.3;77.0;40.0;9.6;3.4;0;5;1;0.2;2010
336;2010-04-02;0.0;906.3;14.5;28.1;19.9;14.0;74.5;36.0;9.7;3.2;0;6;2;0.0;2010
337;2010-04-03;0.0;906.1;15.0;26.6;19.7;14.5;76.9;41.0;10.2;3.4;0;6;0;0.0;2010
338;2010-04-04;0.2;907.9;15.2;20.1;16.2;15.7;93.8;82.0;9.9;2.8;0;5;0;0.2;2010
339;2010-04-05;0.6;910.4;10.7;18.8;13.2;11.8;85.2;57.0;10.1;2.9;0;0;0;0.6;2010
340;2010-04-06;1.4;910.7;9.2;17.1;11.9;9.0;85.0;55.0;9.1;2.6;0;0;0;1.4;2010
341;2010-04-07;0.4;910.4;9.7;18.4;12.1;8.8;86.5;53.0;8.5;2.6;0;1;0;0.4;2010
342;2010-04-08;1.2;911.4;9.1;18.8;12.5;8.7;81.8;46.0;8.5;2.2;0;2;0;1.2;2010
343;2010-04-09;0.0;912.9;8.9;20.2;12.9;7.9;78.8;45.0;7.0;2.5;0;1;0;0.0;2010
344;2010-04-10;0.2;912.3;9.7;21.8;14.0;7.7;77.5;45.0;8.4;2.7;0;7;0;0.2;2010
345;2010-04-11;0.0;911.0;10.4;20.7;14.1;7.9;79.8;56.0;10.2;4.1;0;7;0;0.0;2010
346;2010-04-12;0.2;910.0;10.4;22.9;14.9;9.7;76.9;40.0;9.8;4.1;0;7;0;0.2;2010
347;2010-04-13;0.0;911.3;11.0;24.2;16.2;10.1;74.6;36.0;11.0;3.9;0;8;0;0.0;2010
348;2010-04-14;0.2;911.5;11.5;25.1;16.8;12.1;75.2;32.0;11.6;4.4;0;7;0;0.2;2010
349;2010-04-15;0.0;907.8;13.7;23.2;17.6;13.9;79.5;52.0;12.2;4.7;0;9;0;0.0;2010
350;2010-04-16;0.0;906.5;13.7;21.0;16.5;14.1;84.2;63.0;8.6;3.1;0;6;0;0.0;2010
351;2010-04-17;0.2;908.1;13.5;27.4;18.6;12.2;75.9;36.0;9.3;2.8;0;4;0;0.2;2010
352;2010-04-18;0.0;910.1;14.5;26.2;19.1;13.9;77.1;42.0;9.7;3.7;0;9;0;0.0;2010
353;2010-04-19;0.2;907.1;13.2;28.3;19.5;12.9;71.5;33.0;8.8;3.1;0;5;4;0.2;2010
354;2010-04-20;0.0;905.6;14.2;20.4;16.2;15.0;88.0;71.0;11.9;2.9;0;4;0;0.0;2010
355;2010-04-21;44.8;904.0;14.5;16.7;15.4;14.0;94.2;85.0;15.0;4.7;0;0;0;44.8;2010
356;2010-04-22;22.2;902.2;15.3;17.9;16.0;14.1;95.8;93.0;11.4;3.3;0;0;0;22.2;2010
357;2010-04-23;22.8;906.9;11.2;13.6;12.1;11.7;94.3;87.0;9.9;3.0;0;0;0;22.8;2010
358;2010-04-24;1.6;909.5;11.5;18.4;13.8;10.3;86.5;70.0;10.2;3.7;0;2;0;1.6;2010
359;2010-04-25;1.8;906.2;15.0;18.6;15.9;14.4;94.4;87.0;13.1;4.6;0;2;0;1.8;2010
360;2010-04-26;62.4;902.4;14.5;17.4;15.1;14.5;96.0;92.0;10.4;4.2;0;0;0;62.4;2010
361;2010-04-27;25.8;906.4;10.7;18.5;13.4;10.8;85.1;52.0;15.2;2.0;0;1;0;25.8;2010
362;2010-04-28;0.2;909.2;9.0;20.4;11.9;6.0;84.5;45.0;6.7;2.5;0;4;0;0.2;2010
363;2010-04-29;0.2;909.9;10.4;19.6;12.9;8.7;86.1;57.0;7.5;2.6;0;3;0;0.2;2010
364;2010-04-30;0.2;908.7;10.3;21.9;14.0;9.7;81.3;36.0;8.5;2.5;0;6;0;0.2;2010
365;2010-05-01;0.2;907.8;7.0;20.4;12.6;5.3;74.1;27.0;6.3;1.9;4;0;0;0.0;2011
366;2010-05-02;0.2;907.5;7.0;23.2;13.6;5.3;67.4;28.0;8.2;3.5;4;0;0;0.0;2011
367;2010-05-03;0.0;907.0;10.6;20.3;13.8;8.7;82.3;57.0;8.2;3.5;0;0;0;0.0;2011
368;2010-05-04;3.8;903.2;12.9;19.2;15.1;12.4;87.5;63.0;11.2;4.1;0;0;0;0.0;2011
369;2010-05-05;6.0;904.3;10.7;15.8;12.7;10.7;88.5;71.0;7.3;2.1;0;0;0;0.0;2011
370;2010-05-06;0.2;905.6;11.6;21.7;15.1;10.2;82.0;51.0;9.8;3.8;0;0;0;0.0;2011
371;2010-05-07;0.2;908.0;11.6;15.6;12.4;10.8;95.3;82.0;8.9;1.9;0;0;0;0.0;2011
372;2010-05-08;21.6;909.0;9.9;11.9;10.5;9.1;96.4;89.0;8.6;2.6;0;0;0;0.0;2011
373;2010-05-09;1.6;911.3;7.9;14.7;9.4;6.9;91.2;67.0;10.2;2.0;1;0;0;0.0;2011
374;2010-05-10;2.4;911.0;7.5;16.0;10.2;7.3;84.8;51.0;7.1;2.3;0;0;0;0.0;2011
375;2010-05-11;22.4;908.8;8.0;9.5;8.6;8.3;95.6;87.0;7.0;2.2;0;0;0;0.0;2011
376;2010-05-12;31.0;904.2;9.6;14.6;10.5;7.6;93.9;80.0;13.3;3.0;0;0;0;0.0;2011
377;2010-05-13;5.0;907.5;11.0;18.3;13.1;10.1;88.0;61.0;9.6;2.1;0;0;0;0.0;2011
378;2010-05-14;0.4;908.9;8.7;19.3;11.5;4.4;84.6;56.0;11.2;4.2;4;0;0;0.0;2011
379;2010-05-15;0.0;907.2;10.3;20.1;13.5;9.2;83.0;50.0;12.0;4.4;0;0;0;0.0;2011
380;2010-05-16;0.2;907.0;10.5;16.5;12.0;7.0;91.0;72.0;5.0;1.8;0;0;0;0.0;2011
381;2010-05-17;0.2;907.7;10.6;14.7;11.7;9.5;92.8;82.0;10.5;3.8;0;0;0;0.0;2011
382;2010-05-18;27.2;903.4;12.0;15.8;13.0;10.9;93.9;87.0;14.8;5.7;0;0;0;0.0;2011
383;2010-05-19;21.0;903.2;7.5;11.0;8.6;7.2;92.9;83.0;10.1;2.9;0;0;0;0.0;2011
384;2010-05-20;0.4;907.0;9.2;15.2;10.1;6.6;94.2;80.0;6.4;1.6;1;0;0;0.0;2011
385;2010-05-21;0.4;909.1;13.1;18.9;14.2;9.1;93.1;76.0;9.0;2.4;0;0;0;0.0;2011
386;2010-05-22;0.2;908.8;12.2;21.5;14.6;10.9;86.5;61.0;10.0;3.3;0;0;0;0.0;2011
387;2010-05-23;0.0;907.6;11.7;22.0;15.0;10.7;82.3;53.0;11.2;3.9;0;0;0;0.0;2011
388;2010-05-24;0.2;904.5;13.5;17.7;14.8;11.9;92.1;82.0;11.9;4.8;0;0;0;0.0;2011
389;2010-05-25;0.8;905.3;12.1;18.8;14.3;12.5;87.2;60.0;11.5;4.0;0;0;0;0.0;2011
390;2010-05-26;1.2;910.8;8.1;19.0;10.5;6.6;86.9;48.0;5.1;1.5;4;0;0;0.0;2011
391;2010-05-27;0.0;914.5;9.1;18.6;11.5;6.9;86.6;56.0;8.1;3.0;1;0;0;0.0;2011
392;2010-05-28;0.2;912.1;10.7;17.1;12.9;8.4;86.8;72.0;8.3;2.6;0;0;0;0.0;2011
393;2010-05-29;0.0;907.2;12.1;17.2;13.8;11.1;89.8;75.0;10.5;3.9;0;0;0;0.0;2011
394;2010-05-30;6.4;903.4;11.5;14.9;12.6;12.6;92.8;85.0;13.6;4.6;0;0;0;0.0;2011
395;2010-05-31;10.0;909.6;6.9;11.0;8.4;7.0;91.2;63.0;10.9;3.1;5;0;0;0.0;2011
396;2010-06-01;0.2;913.8;4.6;15.4;7.8;2.7;82.3;45.0;8.6;2.8;13;0;0;0.0;2011
397;2010-06-02;0.2;913.3;5.5;16.6;9.1;3.7;80.3;48.0;8.0;3.2;12;0;0;0.0;2011
398;2010-06-03;0.0;912.9;8.7;15.8;10.7;6.2;87.8;70.0;13.3;5.1;2;0;0;0.0;2011
399;2010-06-04;3.4;908.8;11.8;17.1;13.1;10.8;92.2;77.0;12.7;5.2;0;0;0;0.0;2011
400;2010-06-05;3.8;907.2;7.7;13.1;9.5;8.4;88.6;66.0;12.7;3.6;3;0;0;0.0;2011
401;2010-06-06;0.2;909.4;4.8;14.2;7.8;2.7;82.4;56.0;8.1;2.1;12;0;0;0.0;2011
402;2010-06-07;0.4;910.5;5.1;18.8;9.1;1.7;79.7;39.0;6.4;2.5;12;0;0;0.0;2011
403;2010-06-08;0.2;912.5;6.0;15.5;8.8;2.8;84.2;52.0;5.3;1.9;8;0;0;0.0;2011
404;2010-06-09;0.2;913.1;6.4;15.0;9.1;6.6;84.7;55.0;7.3;1.8;4;0;0;0.0;2011
405;2010-06-10;0.0;912.0;7.1;15.2;8.8;4.9;89.5;58.0;10.3;3.1;12;0;0;0.0;2011
406;2010-06-11;0.0;915.1;5.4;15.5;8.4;3.7;82.7;53.0;11.8;4.1;9;0;0;0.0;2011
407;2010-06-12;0.2;915.4;5.0;14.8;8.2;4.0;82.0;51.0;14.1;5.5;12;0;0;0.0;2011
408;2010-06-13;0.0;912.1;6.4;15.5;9.4;5.8;82.5;59.0;10.6;5.3;6;0;0;0.0;2011
409;2010-06-14;0.0;908.3;7.8;15.6;10.3;7.3;85.0;63.0;13.7;6.6;0;0;0;0.0;2011
410;2010-06-15;0.2;907.7;10.5;20.1;13.2;8.5;85.4;59.0;8.2;4.6;0;0;0;0.0;2011
411;2010-06-16;0.0;905.7;12.4;16.6;13.7;11.1;92.0;77.0;8.6;3.2;0;0;0;0.0;2011
412;2010-06-17;12.6;904.3;13.0;20.0;16.0;13.8;83.7;56.0;10.8;3.4;0;0;0;0.0;2011
413;2010-06-18;49.0;905.6;12.2;14.9;12.9;11.5;95.1;86.0;11.8;3.6;0;0;0;0.0;2011
414;2010-06-19;10.2;899.9;13.4;18.1;15.3;11.9;88.7;70.0;16.0;5.7;0;0;0;0.0;2011
415;2010-06-20;28.6;903.1;7.0;15.8;9.8;8.0;83.5;54.0;9.5;1.6;2;0;0;0.0;2011
416;2010-06-21;0.0;905.6;0.6;11.9;6.8;1.7;67.6;30.0;5.6;1.8;13;0;0;0.0;2011
417;2010-06-22;0.0;908.9;0.5;13.4;7.0;2.1;67.5;29.0;6.4;1.7;14;0;0;0.0;2011
418;2010-06-23;0.0;909.1;2.8;15.6;6.7;0.1;77.8;52.0;12.6;5.4;13;0;0;0.0;2011
419;2010-06-24;0.0;907.7;10.0;21.2;12.5;4.5;85.8;62.0;11.5;5.8;2;0;0;0.0;2011
420;2010-06-25;0.2;910.0;12.4;18.3;14.2;10.5;89.2;71.0;6.8;3.1;0;0;0;0.0;2011
421;2010-06-26;0.0;910.7;13.4;23.0;15.8;11.5;86.9;61.0;9.9;4.3;0;0;0;0.0;2011
422;2010-06-27;0.4;909.6;10.9;22.3;14.4;9.8;81.8;49.0;12.5;5.2;0;0;0;0.0;2011
423;2010-06-28;0.0;911.3;11.3;16.7;12.5;10.1;92.1;81.0;6.2;2.4;0;0;0;0.0;2011
424;2010-06-29;0.2;911.6;12.1;21.5;13.6;9.0;91.8;60.0;8.6;3.6;0;0;0;0.0;2011
